url,page_family,title,h1,meta_description,status,primary_keyword,secondary_keywords,schema_types,faq_present,breadcrumb_present,rfq_cta_present,internal_link_notes,image_status,design_score,seo_score,aeo_score,eeat_score,conversion_score,priority,recommended_action,notes
https://rubinoxmetal.com/materials/mild-steel-1020-supplier-india.html,Grade / specification pages,"Mild Steel 1020 Supplier India | Bars, Rods & Engineering Steel",Mild Steel 1020 Supplier in India,"Mild Steel 1020 supplier in India for bars, rods, flats, machined blanks and general engineering RFQs with documentation and size guidance.",needs detailed scoring,Mild Steel 1020 Supplier India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/mild-steel-is-2062-supplier-india.html,Grade / specification pages,IS 2062 Mild Steel Supplier India | Structural Plates & Sections,IS 2062 Mild Steel Supplier in India,"IS 2062 mild steel supplier in India for structural plates, sheets, flats, angles, channels and project fabrication RFQs with documentation support.",needs detailed scoring,IS 2062 Mild Steel Supplier India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/mild-steel-s235-supplier-india.html,Grade / specification pages,EN S235 Mild Steel Supplier India | Structural Plates & Sections,EN S235 Mild Steel Supplier in India,"EN S235 mild steel supplier in India for structural plates, sheets, sections, angles, channels and fabrication RFQs with standard guidance.",needs detailed scoring,EN S235 Mild Steel Supplier India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/mild-steel-s275-supplier-india.html,Grade / specification pages,EN S275 Mild Steel Supplier India | Structural Plates & Sections,EN S275 Mild Steel Supplier in India,"EN S275 mild steel supplier in India for structural plates, sheets, sections, angles, channels and fabrication RFQs with documentation support.",needs detailed scoring,EN S275 Mild Steel Supplier India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/mild-steel-s355-supplier-india.html,Grade / specification pages,EN S355 Mild Steel Supplier India | Higher Strength Structural Steel,EN S355 Mild Steel Supplier in India,"EN S355 mild steel supplier in India for higher-strength structural plates, sections, angles, channels and fabrication RFQs with documentation support.",needs detailed scoring,EN S355 Mild Steel Supplier India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/phosphor-bronze-c510-supplier-india.html,Grade / specification pages,Phosphor Bronze C510 Supplier in India | Spring Grade,Phosphor Bronze C510 Supplier in India,"Phosphor Bronze C510 supplier in India for sheets, strips, coils, rods and spring or electrical contact RFQs.",needs detailed scoring,Phosphor Bronze C510 Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/phosphor-bronze-c521-supplier-india.html,Grade / specification pages,Phosphor Bronze C521 Supplier in India | High Strength,Phosphor Bronze C521 Supplier in India,"Phosphor Bronze C521 supplier in India for high-strength strips, sheets, coils, rods and spring component RFQs.",needs detailed scoring,Phosphor Bronze C521 Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/phosphor-bronze-c544-supplier-india.html,Grade / specification pages,Phosphor Bronze C544 Supplier in India | Free Cutting,Phosphor Bronze C544 Supplier in India,"Phosphor Bronze C544 supplier in India for free-cutting rods, bars, bushings, bearings and machined component RFQs.",needs detailed scoring,Phosphor Bronze C544 Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/phosphor-bronze.html,Material family pages,"Phosphor Bronze Supplier in India | C510, C521 & C544",Phosphor Bronze Supplier in India,"Phosphor bronze supplier for C510, C521 and C544 sheets, strips, coils, rods and bars with PAN India supply and export support.",Batch 9 polished,Phosphor Bronze Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Batch 9 polished,"Batch 9 added material family RFQ pathways, grade/spec/product/resource links and documentation routing; SEO URL, canonical, H1, title/meta, schema meaning and sitemap URL preserved."
https://rubinoxmetal.com/materials/other-metals.html,Material family pages,Special Engineering Alloys Supplier in India | Rubinox,Special Engineering Alloys Supplier in India,"Special engineering alloys supplier in India for specification-based ferrous and non-ferrous metal enquiries, project grades, product forms and RFQs.",Batch 9 polished,Special Engineering Alloys Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Batch 9 polished,"Batch 9 added material family RFQ pathways, grade/spec/product/resource links and documentation routing; SEO URL, canonical, H1, title/meta, schema meaning and sitemap URL preserved."
https://rubinoxmetal.com/locations/mumbai.html,Location pages,Metal Supplier in Mumbai | Stainless Steel & Alloys | Rubinox,Metal Supplier in Mumbai,"Rubinox supports Mumbai RFQs for Trading, fabrication, pharma, engineering, marine, project buying, with stainless steel, alloys and industrial metal procurement support from Mumbai for PAN India enquiries.",improved in Batch 5,Metal Supplier in Mumbai,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P2,Monitor Search Console; expand city pages only with differentiated buyer value,"Batch 5 improved the existing city pilot template with industry, materials, product forms, RFQ checklist, safe FAQ and internal links; no local presence, inventory or fixed delivery timing claim."
https://rubinoxmetal.com/locations/pune.html,Location pages,Metal Supplier in Pune | Stainless Steel & Alloys | Rubinox,Metal Supplier in Pune,"Rubinox supports Pune RFQs for Automotive, engineering, EV, fabrication, machine building, with stainless steel, alloys and industrial metal procurement support from Mumbai for PAN India enquiries.",improved in Batch 5,Metal Supplier in Pune,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P2,Monitor Search Console; expand city pages only with differentiated buyer value,"Batch 5 improved the existing city pilot template with industry, materials, product forms, RFQ checklist, safe FAQ and internal links; no local presence, inventory or fixed delivery timing claim."
https://rubinoxmetal.com/locations/chennai.html,Location pages,Metal Supplier in Chennai | Stainless Steel & Alloys | Rubinox,Metal Supplier in Chennai,"Rubinox supports Chennai RFQs for Automotive, marine, engineering, power, export-linked projects, with stainless steel, alloys and industrial metal procurement support from Mumbai for PAN India enquiries.",improved in Batch 5,Metal Supplier in Chennai,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,7.1,8,7.6,6.8,7.4,P2,Monitor Search Console; expand city pages only with differentiated buyer value,"Batch 5 improved the existing city pilot template with industry, materials, product forms, RFQ checklist, safe FAQ and internal links; no local presence, inventory or fixed delivery timing claim."
https://rubinoxmetal.com/locations/ahmedabad.html,Location pages,Metal Supplier in Ahmedabad | Stainless Steel & Alloys | Rubinox,Metal Supplier in Ahmedabad,"Rubinox supports Ahmedabad RFQs for Pharma, chemical, textile machinery, engineering, with stainless steel, alloys and industrial metal procurement support from Mumbai for PAN India enquiries.",improved in Batch 5,Metal Supplier in Ahmedabad,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P2,Monitor Search Console; expand city pages only with differentiated buyer value,"Batch 5 improved the existing city pilot template with industry, materials, product forms, RFQ checklist, safe FAQ and internal links; no local presence, inventory or fixed delivery timing claim."
https://rubinoxmetal.com/locations/vadodara.html,Location pages,Metal Supplier in Vadodara | Stainless Steel & Alloys | Rubinox,Metal Supplier in Vadodara,"Rubinox supports Vadodara RFQs for Chemical, petrochemical, engineering, EPC, with stainless steel, alloys and industrial metal procurement support from Mumbai for PAN India enquiries.",improved in Batch 5,Metal Supplier in Vadodara,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P2,Monitor Search Console; expand city pages only with differentiated buyer value,"Batch 5 improved the existing city pilot template with industry, materials, product forms, RFQ checklist, safe FAQ and internal links; no local presence, inventory or fixed delivery timing claim."
https://rubinoxmetal.com/locations/hyderabad.html,Location pages,Metal Supplier in Hyderabad | Stainless Steel & Alloys | Rubinox,Metal Supplier in Hyderabad,"Rubinox supports Hyderabad RFQs for pharma, aerospace, engineering, fabrication, EPC and infrastructure with stainless steel, duplex steel, nickel alloys, carbon steel and non-ferrous metal quotation support from Mumbai for PAN India enquiries.",improved in Batch 6,Metal Supplier in Hyderabad,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P2,Monitor Batch 6A city page performance; defer additional location expansion until query evidence supports it,"Batch 6 improved this existing city page with RFQ-focused sections, buyer-search wording, safe role FAQ, documentation checklist and related links; no local presence, inventory, price or fixed timing claim."
